pd_index,date_f1,CNUM,LNUM_f1,SI_f1,S_f1,MN_f1,P_f1,CU_f1,NI_f1,CR_f1,MO_f1,TI_f1,HM_Temp_f1,ProbeSi_f1,Time_f1,Timestamp_f1,Compliant_eq_1_f1,C_perce_sat_f1,Before_After_f1,Good_bad_f1,date,Slag_Time_f2,Open_Time_f2,Close_Time_f2,Taphole_f2,Pipe_burn_hole_f2,Taphole_Length_f2,Clay_box_f2,Clay_Close_hole_ft3_f2,Clay_temp_f2,Drill_bit_size_f2,Drill_shafts_used_f2,Cast_Avg_Temp_f2,Cast_Avg_Si_f2,Cast_Avg_S_f2,Cast_Avg_Mn_f2,Cast_Avg_P_f2,Cast_Avg_Cu_f2,Cast_Avg_Ni_f2,Cast_Avg_Cr_f2,Cast_Avg_Mo_f2,Cast_Avg_Ti_f2,Slag_Fe_f2,Slag_SiO2_f2,Slag_Al2O3_f2,Slag_CaO_f2,Slag_MgO_f2,Slag_S_f2,Slag_K2O_f2,Slag_B_SiO2_f2,Slag_TiO2_f2
5374,44577,194,181,0.439999998,0.028000001,0.432999998,0.064000003,0.003,0.003,0.046,0.002,0.033,2685,,0.751388889,44577.75139,1.0,4.931583999,,,1/16/2022 0:00,17:25,17:06,18:40,3,0,11.0,969,4.769999981,180,2.25,1,2700,0.490999997,0.025,0.430999994,0.064000003,0.003,0.003,0.046,0.002,0.037999999,0.180000007,40.65999985,8.520000458,40.00999832,8.479999542,0.899999976,0.709999979,1.190000057,0.49000001
5375,44577,194,149,0.541999996,0.022,0.428000003,0.063000001,0.003,0.003,0.046,0.002,0.041999999,2715,,0.759027778,44577.75903,1.0,4.946244001,,,1/16/2022 0:00,17:25,17:06,18:40,3,0,11.0,969,4.769999981,180,2.25,1,2700,0.490999997,0.025,0.430999994,0.064000003,0.003,0.003,0.046,0.002,0.037999999,0.180000007,40.65999985,8.520000458,40.00999832,8.479999542,0.899999976,0.709999979,1.190000057,0.49000001
5376,44577,195,190,0.503000021,0.026000001,0.419999987,0.061999999,0.003,0.003,0.045000002,0.002,0.039000001,2721,,0.8125,44577.8125,1.0,4.964549993,,,1/16/2022 0:00,18:51,07:40,20:19,3,0,10.5,015,2.5,175,2.25,1,2720,0.463,0.027000001,0.414999992,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.159999996,39.68000031,8.550000191,40.43000031,8.470000267,0.939999998,0.620000005,1.230000019,0.460000008
5377,44577,195,122,0.421999991,0.028999999,0.409999996,0.059999999,0.003,0.003,0.044,0.002,0.030999999,2719,,0.836111111,44577.83611,1.0,4.986270003,,,1/16/2022 0:00,18:51,07:40,20:19,3,0,10.5,015,2.5,175,2.25,1,2720,0.463,0.027000001,0.414999992,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.159999996,39.68000031,8.550000191,40.43000031,8.470000267,0.939999998,0.620000005,1.230000019,0.460000008
5378,44577,196,194,0.499000013,0.024,0.449999988,0.064000003,0.003,0.003,0.046999998,0.002,0.037999999,2663,,0.871527778,44577.87153,1.0,4.884529995,,,1/16/2022 0:00,20:36,20:13,22:11,3,0,11.39999962,969,4.730000019,175,2.25,1,2706,0.568000019,0.027000001,0.43599999,0.063000001,0.003,0.003,0.046,0.002,0.041000001,0.180000007,40.72000122,8.600000381,39.56999969,8.5,0.879999995,0.709999979,1.179999948,0.479999989
5379,44577,196,120,0.486999989,0.025,0.419999987,0.061000001,0.003,0.003,0.045000002,0.002,0.037999999,2713,,0.879861111,44577.87986,1.0,4.957390003,,,1/16/2022 0:00,20:36,20:13,22:11,3,0,11.39999962,969,4.730000019,175,2.25,1,2706,0.568000019,0.027000001,0.43599999,0.063000001,0.003,0.003,0.046,0.002,0.041000001,0.180000007,40.72000122,8.600000381,39.56999969,8.5,0.879999995,0.709999979,1.179999948,0.479999989
5380,44577,196,163,0.509000003,0.028000001,0.426999986,0.061999999,0.003,0.003,0.045000002,0.002,0.037,2731,,0.906944444,44577.90694,1.0,4.974935999,,,1/16/2022 0:00,20:36,20:13,22:11,3,0,11.39999962,969,4.730000019,175,2.25,1,2706,0.568000019,0.027000001,0.43599999,0.063000001,0.003,0.003,0.046,0.002,0.041000001,0.180000007,40.72000122,8.600000381,39.56999969,8.5,0.879999995,0.709999979,1.179999948,0.479999989
5381,44577,196,132,0.778999984,0.029999999,0.448000014,0.066,0.003,0.003,0.046,0.002,0.050999999,2719,,0.923611111,44577.92361,1.0,4.874284006,,,1/16/2022 0:00,20:36,20:13,22:11,3,0,11.39999962,969,4.730000019,175,2.25,1,2706,0.568000019,0.027000001,0.43599999,0.063000001,0.003,0.003,0.046,0.002,0.041000001,0.180000007,40.72000122,8.600000381,39.56999969,8.5,0.879999995,0.709999979,1.179999948,0.479999989
5382,44577,197,184,0.449999988,0.023,0.409000009,0.059,0.003,0.003,0.044,0.002,0.035,2726,,0.008333333,44577.00833,1.0,4.990572004,,,1/16/2022 0:00,23:00,22:09,00:33,2,0,11.19999981,015,2.5,175,2.25,1,2727,0.52700001,0.026000001,0.404000014,0.061000001,0.003,0.003,0.044,0.002,0.039000001,0.189999998,39.43000031,8.869999886,40.77000046,8.56000042,0.970000029,0.519999981,1.25,0.439999998
5383,44577,197,180,0.574000001,0.028999999,0.386999995,0.061000001,0.003,0.003,0.044,0.002,0.041000001,2730,,0.954861111,44577.95486,1.0,4.953596,,,1/16/2022 0:00,23:00,22:09,00:33,2,0,11.19999981,015,2.5,175,2.25,1,2727,0.52700001,0.026000001,0.404000014,0.061000001,0.003,0.003,0.044,0.002,0.039000001,0.189999998,39.43000031,8.869999886,40.77000046,8.56000042,0.970000029,0.519999981,1.25,0.439999998
5384,44577,197,146,0.476000011,0.024,0.407999992,0.059999999,0.003,0.003,0.043000001,0.002,0.035999998,2727,,0.965277778,44577.96528,1.0,4.981753997,,,1/16/2022 0:00,23:00,22:09,00:33,2,0,11.19999981,015,2.5,175,2.25,1,2727,0.52700001,0.026000001,0.404000014,0.061000001,0.003,0.003,0.044,0.002,0.039000001,0.189999998,39.43000031,8.869999886,40.77000046,8.56000042,0.970000029,0.519999981,1.25,0.439999998
5385,44577,197,159,0.606999993,0.028000001,0.409999996,0.064000003,0.003,0.003,0.045000002,0.002,0.045000002,2726,,0.9875,44577.9875,1.0,4.938280001,,,1/16/2022 0:00,23:00,22:09,00:33,2,0,11.19999981,015,2.5,175,2.25,1,2727,0.52700001,0.026000001,0.404000014,0.061000001,0.003,0.003,0.044,0.002,0.039000001,0.189999998,39.43000031,8.869999886,40.77000046,8.56000042,0.970000029,0.519999981,1.25,0.439999998
5386,44577,200,156,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709,,0.2875,44577.2875,,5.12159,,,1/17/2022 0:00,06:40,06:04,08:38,3,0,12.0,969,4.960000038,238,2.25,2,2718,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5387,44578,200,157,0.523000002,0.037,0.395000011,0.064000003,0.003,0.003,0.046,0.002,0.037,2675,,0.277777778,44578.27778,1.0,4.885769999,,,1/17/2022 0:00,06:40,06:04,08:38,3,0,12.0,969,4.960000038,238,2.25,2,2718,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5388,44578,200,156,0.670000017,0.018999999,0.456999987,0.063000001,0.003,0.003,0.046,0.002,0.055,2709,,0.2875,44578.2875,1.0,4.898295994,,,1/17/2022 0:00,06:40,06:04,08:38,3,0,12.0,969,4.960000038,238,2.25,2,2718,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5389,44578,200,152,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734,,0.311805556,44578.31181,,5.15757,,,1/17/2022 0:00,06:40,06:04,08:38,3,0,12.0,969,4.960000038,238,2.25,2,2718,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5390,44578,200,183,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,2755,,0.342361111,44578.34236,1.0,5.005155996,,,1/17/2022 0:00,06:40,06:04,08:38,3,0,12.0,969,4.960000038,238,2.25,2,2718,0.536000013,0.021,0.432000011,0.063000001,0.003,0.003,0.046,0.002,0.041999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391,44578,198,139,0.51700002,0.028000001,0.419999987,0.059999999,0.003,0.003,0.045000002,0.002,0.039999999,2691,,0.048611111,44578.04861,1.0,4.916379994,,,1/17/2022 0:00,01:15,00:29,03:46,3,0,12.0,969,4.230000019,174,2.25,2,2724,0.495999992,0.028999999,0.414000005,0.061999999,0.003,0.003,0.045000002,0.002,0.037,0.189999998,41.04999924,8.649999619,39.61999893,8.659999847,0.899999976,0.720000029,1.179999948,0.469999999
5392,44578,198,153,0.48300001,0.029999999,0.405000001,0.064000003,0.003,0.003,0.044,0.002,0.035999998,2724,,0.074305556,44578.07431,1.0,4.973209996,,,1/17/2022 0:00,01:15,00:29,03:46,3,0,12.0,969,4.230000019,174,2.25,2,2724,0.495999992,0.028999999,0.414000005,0.061999999,0.003,0.003,0.045000002,0.002,0.037,0.189999998,41.04999924,8.649999619,39.61999893,8.659999847,0.899999976,0.720000029,1.179999948,0.469999999
5393,44578,198,151,0.550000012,0.025,0.430999994,0.061999999,0.003,0.003,0.045000002,0.002,0.043000001,2750,,0.105555556,44578.10556,1.0,4.991807996,,,1/17/2022 0:00,01:15,00:29,03:46,3,0,12.0,969,4.230000019,174,2.25,2,2724,0.495999992,0.028999999,0.414000005,0.061999999,0.003,0.003,0.045000002,0.002,0.037,0.189999998,41.04999924,8.649999619,39.61999893,8.659999847,0.899999976,0.720000029,1.179999948,0.469999999
5394,44578,198,186,0.435000002,0.034000002,0.400000006,0.059999999,0.003,0.003,0.044,0.002,0.028999999,2733,,0.128472222,44578.12847,1.0,5.000519999,,,1/17/2022 0:00,01:15,00:29,03:46,3,0,12.0,969,4.230000019,174,2.25,2,2724,0.495999992,0.028999999,0.414000005,0.061999999,0.003,0.003,0.045000002,0.002,0.037,0.189999998,41.04999924,8.649999619,39.61999893,8.659999847,0.899999976,0.720000029,1.179999948,0.469999999
5395,44578,199,158,0.411000013,0.032000002,0.368000001,0.059999999,0.003,0.003,0.045000002,0.002,0.029999999,2664,,0.177083333,44578.17708,1.0,4.907633996,,,1/17/2022 0:00,04:15,03:45,06:13,2,0,11.39999962,015,2.5,170,2.25,1,2700,0.472000003,0.029999999,0.397000015,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.150000006,39.97000122,8.329999924,39.84000015,8.529999733,0.889999986,0.839999974,1.210000038,0.469999999
5396,44578,199,192,0.43900001,0.028999999,0.386000007,0.059,0.003,0.003,0.045000002,0.002,0.034000002,2680,,0.193055556,44578.19306,1.0,4.924117997,,,1/17/2022 0:00,04:15,03:45,06:13,2,0,11.39999962,015,2.5,170,2.25,1,2700,0.472000003,0.029999999,0.397000015,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.150000006,39.97000122,8.329999924,39.84000015,8.529999733,0.889999986,0.839999974,1.210000038,0.469999999
5397,44578,199,159,0.537999988,0.032000002,0.412,0.059999999,0.003,0.003,0.045000002,0.002,0.039000001,2725,,0.222222222,44578.22222,1.0,4.956876004,,,1/17/2022 0:00,04:15,03:45,06:13,2,0,11.39999962,015,2.5,170,2.25,1,2700,0.472000003,0.029999999,0.397000015,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.150000006,39.97000122,8.329999924,39.84000015,8.529999733,0.889999986,0.839999974,1.210000038,0.469999999
5398,44578,199,150,0.500999987,0.027000001,0.421000004,0.063000001,0.003,0.003,0.045000002,0.002,0.037999999,2731,,0.238888889,44578.23889,1.0,4.977318003,,,1/17/2022 0:00,04:15,03:45,06:13,2,0,11.39999962,015,2.5,170,2.25,1,2700,0.472000003,0.029999999,0.397000015,0.061000001,0.003,0.003,0.045000002,0.002,0.035,0.150000006,39.97000122,8.329999924,39.84000015,8.529999733,0.889999986,0.839999974,1.210000038,0.469999999
5399,44578,201,180,0.654999971,0.025,0.421999991,0.063000001,0.003,0.003,0.046,0.002,0.048999999,2695,,0.379166667,44578.37917,1.0,4.879006008,,,1/17/2022 0:00,09:20,08:37,11:00,2,0,11.69999981,970,2.0,171,2.25,1,2734,0.689999998,0.017000001,0.432000011,0.064000003,0.003,0.003,0.046,0.002,0.052000001,0.170000002,40.50999832,8.600000381,40.45000076,8.760000229,0.910000026,0.730000019,1.220000029,0.460000008
5400,44578,201,184,0.644999981,0.027000001,0.409999996,0.061000001,0.003,0.003,0.044,0.002,0.048,2727,,0.4,44578.4,1.0,4.927890005,,,1/17/2022 0:00,09:20,08:37,11:00,2,0,11.69999981,970,2.0,171,2.25,1,2734,0.689999998,0.017000001,0.432000011,0.064000003,0.003,0.003,0.046,0.002,0.052000001,0.170000002,40.50999832,8.600000381,40.45000076,8.760000229,0.910000026,0.730000019,1.220000029,0.460000008
5401,44578,201,122,0.772000015,0.017000001,0.448000014,0.064000003,0.003,0.003,0.048,0.002,0.061999999,2748,,0.418055556,44578.41806,1.0,4.923433994,,,1/17/2022 0:00,09:20,08:37,11:00,2,0,11.69999981,970,2.0,171,2.25,1,2734,0.689999998,0.017000001,0.432000011,0.064000003,0.003,0.003,0.046,0.002,0.052000001,0.170000002,40.50999832,8.600000381,40.45000076,8.760000229,0.910000026,0.730000019,1.220000029,0.460000008
5402,44578,201,146,0.688000023,,0.448000014,0.067000002,0.001,0.004,0.046999998,0.003,0.048999999,2766,,0.439583333,44578.43958,1.0,4.980983993,,,1/17/2022 0:00,09:20,08:37,11:00,2,0,11.69999981,970,2.0,171,2.25,1,2734,0.689999998,0.017000001,0.432000011,0.064000003,0.003,0.003,0.046,0.002,0.052000001,0.170000002,40.50999832,8.600000381,40.45000076,8.760000229,0.910000026,0.730000019,1.220000029,0.460000008
5403,44578,201,151,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766,,0.439583333,44578.43958,,5.20383,,,1/17/2022 0:00,09:20,08:37,11:00,2,0,11.69999981,970,2.0,171,2.25,1,2734,0.689999998,0.017000001,0.432000011,0.064000003,0.003,0.003,0.046,0.002,0.052000001,0.170000002,40.50999832,8.600000381,40.45000076,8.760000229,0.910000026,0.730000019,1.220000029,0.460000008
5404,44578,202,148,0.542999983,0.012,0.439999998,0.068999998,0.001,0.004,0.048999999,0.003,0.037999999,2686,,0.465277778,44578.46528,1.0,4.904600006,,,1/17/2022 0:00,11:05,10:54,12:36,3,0,10.39999962,969,3.339999914,148,2.25,1,2734,0.565999985,0.007,0.442000002,0.067000002,0.001,0.004,0.046999998,0.003,0.041999999,0.209999993,39.77999878,8.789999962,40.97000122,8.630000114,0.949999988,0.439999998,1.25,0.430000007
5405,44578,202,194,0.611999989,0.009,0.437000006,0.068999998,0.001,0.004,0.046,0.003,0.044,2750,,0.486111111,44578.48611,1.0,4.976846004,,,1/17/2022 0:00,11:05,10:54,12:36,3,0,10.39999962,969,3.339999914,148,2.25,1,2734,0.565999985,0.007,0.442000002,0.067000002,0.001,0.004,0.046999998,0.003,0.041999999,0.209999993,39.77999878,8.789999962,40.97000122,8.630000114,0.949999988,0.439999998,1.25,0.430000007
5406,44578,202,158,0.542999983,,0.448000014,0.063000001,0.001,0.004,0.046999998,0.003,0.043000001,2766,,0.515972222,44578.51597,1.0,5.027254005,,,1/17/2022 0:00,11:05,10:54,12:36,3,0,10.39999962,969,3.339999914,148,2.25,1,2734,0.565999985,0.007,0.442000002,0.067000002,0.001,0.004,0.046999998,0.003,0.041999999,0.209999993,39.77999878,8.789999962,40.97000122,8.630000114,0.949999988,0.439999998,1.25,0.430000007
5407,44578,203,157,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695,,0.543055556,44578.54306,,5.10103,,,1/17/2022 0:00,13:30,12:29,14:43,2,0,11.5,970,2.0,168,2.25,1,2724,0.495000005,0.026000001,0.425999999,0.063000001,0.003,0.003,0.046999998,0.002,0.035999998,0.140000001,39.77999878,8.81000042,40.45999908,8.720000267,1.00999999,0.649999976,1.24000001,0.430000007
5408,44578,203,151,0.612999976,0.029999999,0.412,0.064000003,0.003,0.003,0.045000002,0.002,0.043000001,2722,,0.5625,44578.5625,1.0,4.927966007,,,1/17/2022 0:00,13:30,12:29,14:43,2,0,11.5,970,2.0,168,2.25,1,2724,0.495000005,0.026000001,0.425999999,0.063000001,0.003,0.003,0.046999998,0.002,0.035999998,0.140000001,39.77999878,8.81000042,40.45999908,8.720000267,1.00999999,0.649999976,1.24000001,0.430000007
5409,44578,203,161,0.404000014,0.025,0.430999994,0.063000001,0.003,0.003,0.048,0.002,0.029999999,2737,,0.579861111,44578.57986,1.0,5.018747995,,,1/17/2022 0:00,13:30,12:29,14:43,2,0,11.5,970,2.0,168,2.25,1,2724,0.495000005,0.026000001,0.425999999,0.063000001,0.003,0.003,0.046999998,0.002,0.035999998,0.140000001,39.77999878,8.81000042,40.45999908,8.720000267,1.00999999,0.649999976,1.24000001,0.430000007
5410,44578,203,156,0.467000008,0.024,0.433999985,0.063000001,0.003,0.003,0.048,0.002,0.035,2742,,0.6,44578.6,1.0,5.007411997,,,1/17/2022 0:00,13:30,12:29,14:43,2,0,11.5,970,2.0,168,2.25,1,2724,0.495000005,0.026000001,0.425999999,0.063000001,0.003,0.003,0.046999998,0.002,0.035999998,0.140000001,39.77999878,8.81000042,40.45999908,8.720000267,1.00999999,0.649999976,1.24000001,0.430000007
5411,44578,204,160,0.588999987,0.027000001,0.465999991,0.07,0.003,0.003,0.050000001,0.002,0.045000002,2656,,0.634027778,44578.63403,1.0,4.843618004,,,1/17/2022 0:00,15:02,14:43,16:47,3,0,10.69999981,969,3.329999924,187,2.25,1,2719,0.601999998,0.022,0.479999989,0.068999998,0.003,0.003,0.050000001,0.002,0.048,0.170000002,40.13000107,8.630000114,40.50999832,8.390000343,0.920000017,0.540000021,1.220000029,0.469999999
5412,44578,204,139,0.629999995,0.017999999,0.486000001,0.068000004,0.003,0.003,0.050000001,0.002,0.052000001,2745,,0.665972222,44578.66597,1.0,4.961658001,,,1/17/2022 0:00,15:02,14:43,16:47,3,0,10.69999981,969,3.329999924,187,2.25,1,2719,0.601999998,0.022,0.479999989,0.068999998,0.003,0.003,0.050000001,0.002,0.048,0.170000002,40.13000107,8.630000114,40.50999832,8.390000343,0.920000017,0.540000021,1.220000029,0.469999999
5413,44578,204,192,0.587000012,0.02,0.488999993,0.068000004,0.003,0.003,0.050000001,0.002,0.048,2758,,0.683333333,44578.68333,1.0,4.992261995,,,1/17/2022 0:00,15:02,14:43,16:47,3,0,10.69999981,969,3.329999924,187,2.25,1,2719,0.601999998,0.022,0.479999989,0.068999998,0.003,0.003,0.050000001,0.002,0.048,0.170000002,40.13000107,8.630000114,40.50999832,8.390000343,0.920000017,0.540000021,1.220000029,0.469999999
5414,44578,205,190,0.579999983,0.024,0.460999995,0.067000002,0.003,0.003,0.048,0.002,0.045000002,2610,,0.709722222,44578.70972,1.0,4.781638004,,,1/17/2022 0:00,17:28,16:44,18:41,2,0,11.60000038,970,1.5,152,2.25,1,2701,0.514999986,0.027000001,0.43599999,0.066,0.003,0.003,0.046999998,0.002,0.037999999,0.150000006,40.66999817,8.630000114,41.20000076,9.079999924,0.930000007,0.860000014,1.24000001,0.439999998
5415,44578,205,162,0.463,0.026000001,0.430000007,0.063000001,0.003,0.003,0.046999998,0.002,0.034000002,2712,,0.727083333,44578.72708,1.0,4.96405,,,1/17/2022 0:00,17:28,16:44,18:41,2,0,11.60000038,970,1.5,152,2.25,1,2701,0.514999986,0.027000001,0.43599999,0.066,0.003,0.003,0.046999998,0.002,0.037999999,0.150000006,40.66999817,8.630000114,41.20000076,9.079999924,0.930000007,0.860000014,1.24000001,0.439999998
5416,44578,205,186,0.569000006,0.025,0.423999995,0.066,0.003,0.003,0.046,0.002,0.043000001,2747,,0.763888889,44578.76389,1.0,4.979261998,,,1/17/2022 0:00,17:28,16:44,18:41,2,0,11.60000038,970,1.5,152,2.25,1,2701,0.514999986,0.027000001,0.43599999,0.066,0.003,0.003,0.046999998,0.002,0.037999999,0.150000006,40.66999817,8.630000114,41.20000076,9.079999924,0.930000007,0.860000014,1.24000001,0.439999998
5417,44578,205,120,0.446999997,0.033,0.42899999,0.067000002,0.003,0.003,0.048,0.002,0.029999999,2737,,0.777777778,44578.77778,1.0,5.000842,,,1/17/2022 0:00,17:28,16:44,18:41,2,0,11.60000038,970,1.5,152,2.25,1,2701,0.514999986,0.027000001,0.43599999,0.066,0.003,0.003,0.046999998,0.002,0.037999999,0.150000006,40.66999817,8.630000114,41.20000076,9.079999924,0.930000007,0.860000014,1.24000001,0.439999998
5418,44578,206,136,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617,,0.788888889,44578.78889,,4.99052,,,1/17/2022 0:00,19:00,18:39,20:56,3,0,10.30000019,12,3.319999933,192,2.25,1,2716,0.565999985,0.018999999,0.458999991,0.064000003,0.003,0.003,0.046999998,0.002,0.046,0.140000001,40.47999954,9.0,41.0,8.680000305,0.920000017,0.49000001,1.230000019,0.479999989
5419,44578,206,140,0.5,0.025,0.418000013,0.061999999,0.003,0.003,0.046999998,0.002,0.037,2728,,0.811111111,44578.81111,1.0,4.976104001,,,1/17/2022 0:00,19:00,18:39,20:56,3,0,10.30000019,12,3.319999933,192,2.25,1,2716,0.565999985,0.018999999,0.458999991,0.064000003,0.003,0.003,0.046999998,0.002,0.046,0.140000001,40.47999954,9.0,41.0,8.680000305,0.920000017,0.49000001,1.230000019,0.479999989
5420,44578,206,149,0.55400002,0.016000001,0.474999994,0.061999999,0.003,0.003,0.045000002,0.002,0.046999998,2747,,0.8375,44578.8375,1.0,4.990259994,,,1/17/2022 0:00,19:00,18:39,20:56,3,0,10.30000019,12,3.319999933,192,2.25,1,2716,0.565999985,0.018999999,0.458999991,0.064000003,0.003,0.003,0.046999998,0.002,0.046,0.140000001,40.47999954,9.0,41.0,8.680000305,0.920000017,0.49000001,1.230000019,0.479999989
5421,44578,206,121,0.644999981,0.017000001,0.483999997,0.068000004,0.003,0.003,0.050000001,0.002,0.055,2772,,0.855555556,44578.85556,1.0,4.995902004,,,1/17/2022 0:00,19:00,18:39,20:56,3,0,10.30000019,12,3.319999933,192,2.25,1,2716,0.565999985,0.018999999,0.458999991,0.064000003,0.003,0.003,0.046999998,0.002,0.046,0.140000001,40.47999954,9.0,41.0,8.680000305,0.920000017,0.49000001,1.230000019,0.479999989
5422,44578,206,154,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777,,0.86875,44578.86875,,5.21925,,,1/17/2022 0:00,19:00,18:39,20:56,3,0,10.30000019,12,3.319999933,192,2.25,1,2716,0.565999985,0.018999999,0.458999991,0.064000003,0.003,0.003,0.046999998,0.002,0.046,0.140000001,40.47999954,9.0,41.0,8.680000305,0.920000017,0.49000001,1.230000019,0.479999989
5423,44578,207,183,0.556999981,0.024,0.456999987,0.066,0.003,0.003,0.048,0.002,0.041999999,2712,,0.909722222,44578.90972,1.0,4.935476005,,,1/17/2022 0:00,21:13,20:55,22:38,2,0,11.19999981,15,1.5,180,2.25,1,2725,0.526000023,0.027000001,0.425000012,0.064000003,0.003,0.003,0.046,0.002,0.039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424,44578,207,191,0.495000005,0.029999999,0.393000007,0.061999999,0.003,0.003,0.043000001,0.002,0.037,2738,,0.925694444,44578.92569,1.0,4.987803999,,,1/17/2022 0:00,21:13,20:55,22:38,2,0,11.19999981,15,1.5,180,2.25,1,2725,0.526000023,0.027000001,0.425000012,0.064000003,0.003,0.003,0.046,0.002,0.039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,44578,208,173,0.560000002,0.024,0.449999988,0.066,0.003,0.003,0.046999998,0.002,0.044,2751,,0.021527778,44578.02153,1.0,4.990889999,,,1/17/2022 0:00,22:58,22:35,00:49,3,0,11.39999962,968,3.470000029,205,2.25,1,2721,0.578000009,0.024,0.444000006,0.064999998,0.003,0.003,0.046999998,0.002,0.043000001,0.180000007,39.40000153,8.390000343,40.49000168,8.350000381,0.920000017,0.540000021,1.24000001,0.469999999
5426,44578,208,154,0.663999975,0.023,0.442999989,0.064000003,0.003,0.003,0.046,0.002,0.041000001,2682,,0.955555556,44578.95556,1.0,4.859284006,,,1/17/2022 0:00,22:58,22:35,00:49,3,0,11.39999962,968,3.470000029,205,2.25,1,2721,0.578000009,0.024,0.444000006,0.064999998,0.003,0.003,0.046999998,0.002,0.043000001,0.180000007,39.40000153,8.390000343,40.49000168,8.350000381,0.920000017,0.540000021,1.24000001,0.469999999
5427,44578,208,160,0.495000005,0.028000001,0.425999999,0.066,0.003,0.003,0.048,0.002,0.039999999,2709,,0.972222222,44578.97222,1.0,4.947087998,,,1/17/2022 0:00,22:58,22:35,00:49,3,0,11.39999962,968,3.470000029,205,2.25,1,2721,0.578000009,0.024,0.444000006,0.064999998,0.003,0.003,0.046999998,0.002,0.043000001,0.180000007,39.40000153,8.390000343,40.49000168,8.350000381,0.920000017,0.540000021,1.24000001,0.469999999
5428,44578,208,139,0.592999995,0.021,0.455000013,0.063000001,0.003,0.003,0.046999998,0.002,0.046,2742,,0.997916667,44578.99792,1.0,4.970140002,,,1/17/2022 0:00,22:58,22:35,00:49,3,0,11.39999962,968,3.470000029,205,2.25,1,2721,0.578000009,0.024,0.444000006,0.064999998,0.003,0.003,0.046999998,0.002,0.043000001,0.180000007,39.40000153,8.390000343,40.49000168,8.350000381,0.920000017,0.540000021,1.24000001,0.469999999
5429,44578,212,132,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2761,,0.36875,44578.36875,,5.19612,,,1/18/2022 0:00,06:01,05:47,08:51,3,0,12.0,968,2.779999971,248,2.25,1,2762,0.535000026,0.02,0.495999992,0.068000004,0.003,0.003,0.048,0.002,0.043000001,0.189999998,39.31000137,8.210000038,40.59999847,8.31000042,0.939999998,0.50999999,1.24000001,0.439999998
